org,repo_name,full_name,id,login,user_name,contributions
guardian,play-secret-rotation,guardian/play-secret-rotation,8754692,jfsoul,Jon Soul,1
guardian,play-secret-rotation,guardian/play-secret-rotation,7304387,johnduffell,John Duffell,15
guardian,play-secret-rotation,guardian/play-secret-rotation,7767575,jonathonherbert,Jonathon Herbert,2
guardian,play-secret-rotation,guardian/play-secret-rotation,1722550,kelvin-chappell,,11
guardian,play-secret-rotation,guardian/play-secret-rotation,953792,kenoir,Robert Kenny,7
guardian,play-secret-rotation,guardian/play-secret-rotation,52038,rtyley,Roberto Tyley,261
guardian,play-secret-rotation,guardian/play-secret-rotation,43047562,scala-steward,Scala Steward,22
guardian,playground,guardian/playground,76776,mxdvl,Max Duval,26
guardian,pluggable-content-rules,guardian/pluggable-content-rules,9575458,OllysCoding,Olly,11
guardian,pluggable-content-rules,guardian/pluggable-content-rules,30567854,dblatcher,David Blatcher,8
guardian,pluggable-content-rules,guardian/pluggable-content-rules,23424805,deedeeh,Dina Hafez,10
guardian,pluggable-content-rules,guardian/pluggable-content-rules,49699333,dependabot[bot],,2
guardian,pluggable-content-rules,guardian/pluggable-content-rules,41898282,github-actions[bot],,13
guardian,pluggable-content-rules,guardian/pluggable-content-rules,52038,rtyley,Roberto Tyley,66
guardian,pluggable-content-rules,guardian/pluggable-content-rules,89925410,waisingyiu,Wai Sing Yiu,12
guardian,pluto-atomresponder,guardian/pluto-atomresponder,10620802,Dala0,Dave Allison,32
guardian,pluto-atomresponder,guardian/pluto-atomresponder,12482441,fredex42,Andy Gallagher,47
guardian,pluto-atomresponder,guardian/pluto-atomresponder,66913730,richpryce,Richard Pryce,1
guardian,pluto-atomresponder,guardian/pluto-atomresponder,19733683,snyk-bot,Snyk bot,1
guardian,pluto-core,guardian/pluto-core,10620802,Dala0,Dave Allison,516
guardian,pluto-core,guardian/pluto-core,103385474,anton-brayny,,6
guardian,pluto-core,guardian/pluto-core,12482441,fredex42,Andy Gallagher,1038
guardian,pluto-core,guardian/pluto-core,44668493,magnusj-codemill,,34
guardian,pluto-core,guardian/pluto-core,66913730,richpryce,Richard Pryce,31
guardian,pluto-core,guardian/pluto-core,19733683,snyk-bot,Snyk bot,4
guardian,pluto-core,guardian/pluto-core,7494,victorz,Victor Zamanian,70
guardian,pluto-core,guardian/pluto-core,34271160,viktormill,,38
guardian,pluto-core,guardian/pluto-core,20578453,yusufparkar,Yusuf Parkar,1
guardian,pluto-deliverable-receiver,guardian/pluto-deliverable-receiver,10620802,Dala0,Dave Allison,6
guardian,pluto-deliverable-receiver,guardian/pluto-deliverable-receiver,12482441,fredex42,Andy Gallagher,37
guardian,pluto-deliverable-receiver,guardian/pluto-deliverable-receiver,66913730,richpryce,Richard Pryce,2
guardian,pluto-deliverables,guardian/pluto-deliverables,10620802,Dala0,Dave Allison,309
guardian,pluto-deliverables,guardian/pluto-deliverables,12482441,fredex42,Andy Gallagher,282
guardian,pluto-deliverables,guardian/pluto-deliverables,69576420,joel-san,,32
guardian,pluto-deliverables,guardian/pluto-deliverables,44668493,magnusj-codemill,,23
guardian,pluto-deliverables,guardian/pluto-deliverables,66913730,richpryce,Richard Pryce,9
guardian,pluto-deliverables,guardian/pluto-deliverables,34271160,viktormill,,23
guardian,pluto-headers,guardian/pluto-headers,10620802,Dala0,Dave Allison,20
guardian,pluto-headers,guardian/pluto-headers,49699333,dependabot[bot],,4
guardian,pluto-headers,guardian/pluto-headers,12482441,fredex42,Andy Gallagher,107
guardian,pluto-headers,guardian/pluto-headers,66913730,richpryce,Richard Pryce,18
guardian,pluto-headers,guardian/pluto-headers,19733683,snyk-bot,Snyk bot,1
guardian,pluto-headers,guardian/pluto-headers,34271160,viktormill,,25
guardian,pluto-logtool,guardian/pluto-logtool,10620802,Dala0,Dave Allison,172
guardian,pluto-logtool,guardian/pluto-logtool,12482441,fredex42,Andy Gallagher,9
guardian,pluto-logtool,guardian/pluto-logtool,66913730,richpryce,Richard Pryce,3
guardian,pluto-logtool,guardian/pluto-logtool,19733683,snyk-bot,Snyk bot,1
guardian,pluto-logtool,guardian/pluto-logtool,34271160,viktormill,,1
guardian,pluto-mediabrowser,guardian/pluto-mediabrowser,10620802,Dala0,Dave Allison,110
guardian,pluto-mediabrowser,guardian/pluto-mediabrowser,49699333,dependabot[bot],,6
guardian,pluto-mediabrowser,guardian/pluto-mediabrowser,12482441,fredex42,Andy Gallagher,106
guardian,pluto-mediabrowser,guardian/pluto-mediabrowser,66913730,richpryce,Richard Pryce,5
guardian,pluto-mediabrowser,guardian/pluto-mediabrowser,19733683,snyk-bot,Snyk bot,5
guardian,pluto-mediabrowser,guardian/pluto-mediabrowser,34271160,viktormill,,1
guardian,pluto-restore-assets,guardian/pluto-restore-assets,49699333,dependabot[bot],,1
guardian,pluto-restore-assets,guardian/pluto-restore-assets,66913730,richpryce,Richard Pryce,96
guardian,pluto-start,guardian/pluto-start,10620802,Dala0,Dave Allison,89
guardian,pluto-start,guardian/pluto-start,49699333,dependabot[bot],,8
guardian,pluto-start,guardian/pluto-start,12482441,fredex42,Andy Gallagher,85
guardian,pluto-start,guardian/pluto-start,66913730,richpryce,Richard Pryce,6
guardian,pluto-start,guardian/pluto-start,34271160,viktormill,,15
guardian,pluto-storagetier,guardian/pluto-storagetier,10620802,Dala0,Dave Allison,29
guardian,pluto-storagetier,guardian/pluto-storagetier,22444496,ErikGronlundCodemill,Erik Grönlund,36
guardian,pluto-storagetier,guardian/pluto-storagetier,23500452,danielhedlund,,160
guardian,pluto-storagetier,guardian/pluto-storagetier,12482441,fredex42,Andy Gallagher,370
guardian,pluto-storagetier,guardian/pluto-storagetier,69576420,joel-san,,31
guardian,pluto-storagetier,guardian/pluto-storagetier,66913730,richpryce,Richard Pryce,29
guardian,pluto-user-beacon,guardian/pluto-user-beacon,10620802,Dala0,Dave Allison,24
guardian,pluto-user-beacon,guardian/pluto-user-beacon,12482441,fredex42,Andy Gallagher,17
guardian,pluto-user-beacon,guardian/pluto-user-beacon,66913730,richpryce,Richard Pryce,20
guardian,pluto-user-beacon,guardian/pluto-user-beacon,19733683,snyk-bot,Snyk bot,3
guardian,pluto-versions-manager,guardian/pluto-versions-manager,10620802,Dala0,Dave Allison,28
guardian,pluto-versions-manager,guardian/pluto-versions-manager,49699333,dependabot[bot],,9
guardian,pluto-versions-manager,guardian/pluto-versions-manager,12482441,fredex42,Andy Gallagher,62
guardian,pluto-versions-manager,guardian/pluto-versions-manager,66913730,richpryce,Richard Pryce,2
guardian,pluto-versions-manager,guardian/pluto-versions-manager,19733683,snyk-bot,Snyk bot,1
guardian,pluto-vs-relay,guardian/pluto-vs-relay,10620802,Dala0,Dave Allison,5
guardian,pluto-vs-relay,guardian/pluto-vs-relay,12482441,fredex42,Andy Gallagher,28
guardian,pluto-vs-relay,guardian/pluto-vs-relay,19733683,snyk-bot,Snyk bot,1
guardian,pluto_image_uploadui,guardian/pluto_image_uploadui,12482441,fredex42,Andy Gallagher,1
guardian,plutohelperagent,guardian/plutohelperagent,10620802,Dala0,Dave Allison,106
guardian,plutohelperagent,guardian/plutohelperagent,479167,blishen,David Blishen,3
guardian,plutohelperagent,guardian/plutohelperagent,12482441,fredex42,Andy Gallagher,33
guardian,plutohelperagent,guardian/plutohelperagent,66913730,richpryce,Richard Pryce,2
guardian,plutoprojectcreator1,guardian/plutoprojectcreator1,12482441,fredex42,Andy Gallagher,16
guardian,podcards,guardian/podcards,10324129,ajwl,Anna,2
guardian,podcards,guardian/podcards,45403038,sammorrisdesign,Sam Morris,34
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,17780995,Divs-B,Divya Bhatt,1
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,40991816,Fweddi,Freddie Preece,3
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,690395,JustinPinner,Justin Pinner,2
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,4085817,Mullefa,Guy Dawson,2
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,67543397,NovemberTang,Natasha,2
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,74301289,codingWithRach,Rachel Miles,3
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,23191049,emdash-ie,Emily Bourke,6
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,12482441,fredex42,Andy Gallagher,21
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,156913822,gu-dependency-graph-integrator[bot],,1
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,7767575,jonathonherbert,Jonathon Herbert,21
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,615085,mchv,Mariot Chauvin,34
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,3343647,oilnam,manlio,15
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,2242307,paulmr,Paul Roberts,5
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,16262154,scripttease,Al Dee,2
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,1513454,tomrf1,Tom Forbes,22
guardian,podcasts-analytics-lambda,guardian/podcasts-analytics-lambda,150238,tonytw1,Tony McCrae,2
guardian,podex-demo-app,guardian/podex-demo-app,4686066,nickjevershed,Nick Evershed,1
guardian,podex-demo-app,guardian/podex-demo-app,752308,rohanspencer,Rohan Spencer,214
guardian,polyfill,guardian/polyfill,445472,janua,Francis,6
guardian,portal-plugins-public,guardian/portal-plugins-public,10620802,Dala0,Dave Allison,330
guardian,portal-plugins-public,guardian/portal-plugins-public,12482441,fredex42,Andy Gallagher,651
guardian,portal-plugins-public,guardian/portal-plugins-public,32717,kant,Darío Hereñú,1
guardian,powershop-flipcards-202011,guardian/powershop-flipcards-202011,1640862,zumek,ZU W,15
guardian,prbuilds,guardian/prbuilds,1218561,MatthewJWalls,Matthew Walls,22
guardian,premiere-project-extractor,guardian/premiere-project-extractor,12482441,fredex42,Andy Gallagher,1
guardian,pressreader,guardian/pressreader,10963046,andrew-nowak,Andrew Nowak,49
guardian,pressreader,guardian/pressreader,37048459,bryophyta,Pete F,266
guardian,pressreader,guardian/pressreader,49699333,dependabot[bot],,99
guardian,pressreader,guardian/pressreader,953792,kenoir,Robert Kenny,51
guardian,price-migration-engine,guardian/price-migration-engine,37303488,01jonathanf,Jonathan Flynn,57
guardian,price-migration-engine,guardian/price-migration-engine,39066365,AndreaDiotallevi,Andrea Diotallevi,1
guardian,price-migration-engine,guardian/price-migration-engine,73653255,LAKSHMIRPILLAI,Lakshmi R Pillai,1
guardian,price-migration-engine,guardian/price-migration-engine,8503363,SarahJessica,Jessica Leivers,2
guardian,price-migration-engine,guardian/price-migration-engine,49699333,dependabot[bot],,24
guardian,price-migration-engine,guardian/price-migration-engine,289928,frj,Francis Rhys-Jones,376
guardian,price-migration-engine,guardian/price-migration-engine,41898282,github-actions[bot],,54
guardian,price-migration-engine,guardian/price-migration-engine,23298731,graham228221,Graham Hopgood,1
guardian,price-migration-engine,guardian/price-migration-engine,156913822,gu-dependency-graph-integrator[bot],,2
guardian,price-migration-engine,guardian/price-migration-engine,108136057,gu-scala-steward-public-repos[bot],,148
guardian,price-migration-engine,guardian/price-migration-engine,408027,guardian-ci,theguardian.com continuous integration,3
guardian,price-migration-engine,guardian/price-migration-engine,19384074,jacobwinch,Jacob Winch,4
guardian,price-migration-engine,guardian/price-migration-engine,91546670,jonflynng,Jonathan Flynn,30
guardian,price-migration-engine,guardian/price-migration-engine,1722550,kelvin-chappell,,251
guardian,price-migration-engine,guardian/price-migration-engine,48949546,ripecosta,Ricardo Costa,1
guardian,price-migration-engine,guardian/price-migration-engine,43047562,scala-steward,Scala Steward,113
guardian,price-migration-engine,guardian/price-migration-engine,6035518,shtukas,Pascal Honoré,1432
guardian,price-migration-engine,guardian/price-migration-engine,1513454,tomrf1,Tom Forbes,2
guardian,prism,guardian/prism,21217225,AshCorr,AshCorr,12
guardian,prism,guardian/prism,80390930,JuliaBrigitte,Julia Branke,78
guardian,prism,guardian/prism,67543397,NovemberTang,Natasha,6
guardian,prism,guardian/prism,3066534,Reettaphant,Reetta Vaahtoranta,2
guardian,prism,guardian/prism,233326,TBonnin,Thomas Bonnin,16
guardian,prism,guardian/prism,836140,akash1810,Akash Askoolum,335
guardian,prism,guardian/prism,3389563,alexduf,Alex Dufournet,3
guardian,prism,guardian/prism,10963046,andrew-nowak,Andrew Nowak,1
guardian,prism,guardian/prism,21567,bmjames,Ben James,1
guardian,prism,guardian/prism,106760,cb372,Chris Birchall,1
guardian,prism,guardian/prism,49699333,dependabot[bot],,238
guardian,prism,guardian/prism,705427,georgeblahblah,George B,2
guardian,prism,guardian/prism,1764158,gidsg,Gideon Goldberg,1
guardian,prism,guardian/prism,41898282,github-actions[bot],,159
guardian,prism,guardian/prism,156913822,gu-dependency-graph-integrator[bot],,1
guardian,prism,guardian/prism,108136057,gu-scala-steward-public-repos[bot],,318
guardian,prism,guardian/prism,19384074,jacobwinch,Jacob Winch,53
guardian,prism,guardian/prism,30179286,jamie-lynch,Jamie Lynch,1
guardian,prism,guardian/prism,8754692,jfsoul,Jon Soul,10
guardian,prism,guardian/prism,7767575,jonathonherbert,Jonathon Herbert,1
guardian,prism,guardian/prism,8607683,katebee,Kate Whalen,2
guardian,prism,guardian/prism,1722550,kelvin-chappell,,3
guardian,prism,guardian/prism,953792,kenoir,Robert Kenny,17
guardian,prism,guardian/prism,395805,mbarton,Michael Barton,2
guardian,prism,guardian/prism,615085,mchv,Mariot Chauvin,7
guardian,prism,guardian/prism,7239344,michaelwmcnamara,Michael McNamara,2
guardian,prism,guardian/prism,858402,nicl,nic.long,28
guardian,prism,guardian/prism,3606555,philmcmahon,Philip McMahon,32
guardian,prism,guardian/prism,52038,rtyley,Roberto Tyley,2
guardian,prism,guardian/prism,615057,satterly,Nick Satterly,1
guardian,prism,guardian/prism,1236466,sihil,Simon Hildrew,274
guardian,prism,guardian/prism,867233,sndrs,Alex Sanders,5
guardian,prism,guardian/prism,6666113,susiecoleman,Susie Coleman,1
guardian,prism,guardian/prism,36964,theefer,Sébastien Cevey,10
guardian,prism,guardian/prism,3422315,thomaska,Thomas Kaliakos,1
guardian,prism,guardian/prism,19289579,twrichards,Tom Richards,10
guardian,prism-api-client,guardian/prism-api-client,1202622,lindseydew,Lindsey Dew,3
guardian,privatebin-docker,guardian/privatebin-docker,21217225,AshCorr,AshCorr,1
guardian,privatebin-docker,guardian/privatebin-docker,67543397,NovemberTang,Natasha,19
guardian,privatebin-docker,guardian/privatebin-docker,836140,akash1810,Akash Askoolum,1
guardian,privatebin-docker,guardian/privatebin-docker,49699333,dependabot[bot],,5
guardian,prnouncer-config,guardian/prnouncer-config,21217225,AshCorr,AshCorr,15
guardian,prnouncer-config,guardian/prnouncer-config,110032454,DanielCliftonGuardian,Daniel Clifton,2
guardian,prnouncer-config,guardian/prnouncer-config,128724064,KarenFrankel9,Karen Frankel,1
guardian,prnouncer-config,guardian/prnouncer-config,67543397,NovemberTang,Natasha,10
guardian,prnouncer-config,guardian/prnouncer-config,47482049,ParisaTork,Parisa Tork,2
guardian,prnouncer-config,guardian/prnouncer-config,836140,akash1810,Akash Askoolum,55
guardian,prnouncer-config,guardian/prnouncer-config,10963046,andrew-nowak,Andrew Nowak,1
guardian,prnouncer-config,guardian/prnouncer-config,47318984,aracho1,Ara Cho,5
guardian,prnouncer-config,guardian/prnouncer-config,7014230,arelra,Ravi,4
guardian,prnouncer-config,guardian/prnouncer-config,37048459,bryophyta,Pete F,9
guardian,prnouncer-config,guardian/prnouncer-config,23424805,deedeeh,Dina Hafez,4
guardian,prnouncer-config,guardian/prnouncer-config,705427,georgeblahblah,George B,4
guardian,prnouncer-config,guardian/prnouncer-config,19384074,jacobwinch,Jacob Winch,6
guardian,prnouncer-config,guardian/prnouncer-config,75612679,josh-lucas-95,Joshua Lucas,6
guardian,prnouncer-config,guardian/prnouncer-config,1722550,kelvin-chappell,,2
guardian,prnouncer-config,guardian/prnouncer-config,953792,kenoir,Robert Kenny,13
guardian,prnouncer-config,guardian/prnouncer-config,1202622,lindseydew,Lindsey Dew,5
guardian,prnouncer-config,guardian/prnouncer-config,615085,mchv,Mariot Chauvin,1
guardian,prnouncer-config,guardian/prnouncer-config,76776,mxdvl,Max Duval,4
guardian,prnouncer-config,guardian/prnouncer-config,858402,nicl,nic.long,2
guardian,prnouncer-config,guardian/prnouncer-config,867233,sndrs,Alex Sanders,4
guardian,prnouncer-config,guardian/prnouncer-config,26366706,sophie-macmillan,Sophie,4
guardian,prnouncer-config,guardian/prnouncer-config,15648334,tjsilver,TJ Silver,6
guardian,prnouncer-config,guardian/prnouncer-config,32312712,vlbee,vanessa,2
guardian,prnouncer-config,guardian/prnouncer-config,130582307,vlkerag,Anna Voelker,3
guardian,production-metrics-lambdas,guardian/production-metrics-lambdas,67543397,NovemberTang,Natasha,2
guardian,production-metrics-lambdas,guardian/production-metrics-lambdas,47482049,ParisaTork,Parisa Tork,2
guardian,production-metrics-lambdas,guardian/production-metrics-lambdas,3066534,Reettaphant,Reetta Vaahtoranta,8
guardian,production-metrics-lambdas,guardian/production-metrics-lambdas,7767575,jonathonherbert,Jonathon Herbert,6
guardian,production-metrics-lambdas,guardian/production-metrics-lambdas,33927854,rebecca-thompson,Rebecca Thompson,5
